album_name,track_title,track_n,lyric,line
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Never a clean break no one here to save me,21
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Youre the only thing I know like the back of my hand,22
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,And I cant breathe without you but I have to,23
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Breathe without you but I have to,24
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Its 2 AM feeling like I just lost a friend,25
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Hope you know its not easy easy for me,26
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Its 2 AM feeling like I just lost a friend,27
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Hope you know this aint easy easy for me,28
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,And we know its never simple never easy,29
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Never a clean break no one here to save me oh,30
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,I cant breathe without you but I have to,31
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Breathe without you but I have to,32
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Breathe without you but I have to,33
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Breathe without you but I have to,34
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Im sorry Im sorry Mmm,35
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Im sorry Yeah yeah Im sorry,36
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Im sorry Im sorry Ooh ooh,37
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Im sorry,38
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I took a chance I took a shot,1
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And you might think Im bulletproof but Im not,2
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,You took a swing I took it hard,3
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And down here from the ground I see who you are,4
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Im sick and tired of your attitude,5
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Im feeling like I dont know you,6
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,You tell me that you love me then cut me down,7
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I need you like a heartbeat,8
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,But you know you got a mean streak,9
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Makes me run for cover when youre around,10
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Heres to you and your temper,11
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Yes I remember what you said last night,12
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I know that you see what youre doin to me,13
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Tell me why,14
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Well you could write a book on,15
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,How to ruin someones perfеct day,16
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Well I get so confused and frustratеd,17
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Forget what Im tryin to say oh,18
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Im sick and tired of your reasons,19
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I got no one to believe in,20
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,You tell me that you want me then push me around,21
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I need you like a heartbeat,22
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,But you know you got a mean streak,23
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Makes me run for cover when youre around,24
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Heres to you and your temper,25
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Yes I remember what you said last night,26
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I know that you see what youre doin to me,27
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Tell me why,28
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Why do you have to make me feel small,29
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,So you can feel whole inside,30
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Why do you have to put down my dreams,31
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,So youre the only thing on my mind,32
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Im sick and tired of your attitude,33
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Feeling like I dont know you,34
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,You tell me that you want me then cut me down,35
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Im sick and tired of your reasons,36
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Ive got no one to believe in,37
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,You ask me for my love then you push me around,38
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Heres to you and your temper,39
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Yes I remember what you said last night,40
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,And I know that you see what youre doin to me,41
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Tell me why Why,42
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Tell me why Oh,43
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I take a step back I let you go,44
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I told you Im not bulletproof,45
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,Now you know,46
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,All this time I was wasting hoping you would come around,1
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Ive been giving out chances every time and all you do is let me down,2
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And its taken me this long baby but Ive figured you out,3
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And youre thinking well be fine again but not this time around,4
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,You dont have to call anymore,5
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,I wont pick up the phone,6
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,This is the last straw,7
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Dont wanna hurt anymore,8
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And you can tell me that youre sorry,9
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,But I dont believe you baby like I did before,10
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Youre not sorry,11
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,No no ohoh,12
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Youre looking so innocent I might believe you if I didnt know,13
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Couldve loved you all my life if you hadnt lеft me waiting in the cold,14
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And youve got your sharе of secrets,15
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And Im tired of being last to know oh,16
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And now youre asking me to listen,17
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Cause its worked each time before,18
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,But you dont have to call anymore,19
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,I wont pick up the phone,20
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,This is the last straw,21
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Dont wanna hurt anymore,22
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And you can tell me that youre sorry,23
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,But I dont believe you baby like I did before,24
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Youre not sorry,25
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,No no ohoh,26
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Youre not sorry,27
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,No no ohoh,28
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,You had me crawling for you honey,29
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And it never wouldve gone away no,30
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,You used to shine so bright but I watched all of it fade,31
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,So you dont have to call anymore,32
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,I wont pick up the phone,33
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,This is the last straw,34
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Theres nothing left to beg for,35
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,And you can tell me that youre sorry,36
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,But I dont believe you baby like I did before,37
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Youre not sorry,38
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,No no ohoh,39
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Youre not sorry,40
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,No no ohoh,41
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,No no no no no no no no no no no no,42
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Woah oh oh oh oh oh oh,43
Fearless (Taylor’s Version),You’re Not Sorry (Taylor’s Version),9,Oh oh oh no no no no no no,44
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,He is sensible and so incredible,1
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And all my single friends are jealous,2
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,He says everything I need to hear and its like,3
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,I couldnt ask for anything better,4
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,He opens up my door and I get into his car,5
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And he says You look beautiful tonight,6
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And I feel perfectly fine,7
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,But I miss screaming and fighting and kissing in the rain,8
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And its 2AM and Im cursing your name,9
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Youre so in love that you act insane,10
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And thats the way I loved you,11
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Breaking down and coming undone,12
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Its a rollercoaster kind of rush,13
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And I never knew I could feel that much,14
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And thats the way I loved you,15
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,He respects my space,16
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And never makes me wait,17
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,And he calls exactly when he says he will,18
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Hes close to my mother,19
Fearless (Taylor’s Version),The Way I Loved You (Taylor’s Version),10,Talks business with my father,20
