album_name,track_title,track_n,lyric,line,preprocessed_lyric,emotion
reputation,I Did Something Bad,3,Most fun I ever had (Most fun I ever had),55,fun ever ( fun ever ),love
reputation,I Did Something Bad,3,And I'd do it over and over and over again if I could,56,'d could,fear
reputation,I Did Something Bad,3,"It just felt so good (Good), good",57,"felt good ( good ) , good",fear
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,58,ra-di-di-di-di-di-di-di-di-di-da-da,sadness
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,59,ra-di-di-di-di-di-di-di-di-di-da-da,joy
reputation,I Did Something Bad,3,Ra-di-di-di-di-di-di-di-di-di-da-da,60,ra-di-di-di-di-di-di-di-di-di-da-da,sadness
reputation,I Did Something Bad,3,Da-da da-da,61,da-da da-da,sadness
reputation,I Did Something Bad,3,"Oh, you say I did something bad",62,"oh , say something bad",love
reputation,I Did Something Bad,3,(You say I did something bad?),63,( say something bad ? ),fear
reputation,I Did Something Bad,3,"Why's it feel so good, good?",64,"'s feel good , good ?",joy
reputation,I Did Something Bad,3,"So bad, why's it feel so good?",65,"bad , 's feel good ?",anger
reputation,I Did Something Bad,3,"Why's it feel, why's it feel so good? (Bad)",66,"'s feel , 's feel good ? ( bad )",fear
reputation,I Did Something Bad,3,"It just felt so good, good",67,"felt good , good",sadness
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",1,"n't blame , love made crazy",fear
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",2,"n't , ai n't doin ' right",joy
reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",3,"lord , save , drug baby",love
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,4,'ll usin ' rest life,anger
reputation,Don’t Blame Me,4,I've been breakin' hearts a long time,5,'ve breakin ' heart long time,love
reputation,Don’t Blame Me,4,And toyin' with them older guys,6,toyin ' older guy,love
reputation,Don’t Blame Me,4,Just playthings for me to use,7,plaything use,sadness
reputation,Don’t Blame Me,4,Something happened for the first time,8,something happened first time,anger
reputation,Don’t Blame Me,4,In the darkest little paradise,9,darkest little paradise,joy
reputation,Don’t Blame Me,4,"Shakin', pacin', I just need you",10,"shakin ' , pacin ' , need",sadness
reputation,Don’t Blame Me,4,"For you, I would cross the line",11,", would cross line",sadness
reputation,Don’t Blame Me,4,I would waste my time,12,would waste time,sadness
reputation,Don’t Blame Me,4,I would lose my mind,13,would lose mind,sadness
reputation,Don’t Blame Me,4,"They say, ""She's gone too far this time""",14,"say , `` 's gone far time ''",fear
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",15,"n't blame , love made crazy",love
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",16,"n't , ai n't doin ' right",anger
reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",17,"lord , save , drug baby",love
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,18,'ll usin ' rest life,love
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",19,"n't blame , love made crazy",fear
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",20,"n't , ai n't doin ' right",anger
reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",21,"oh , lord , save , drug baby",joy
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,22,'ll usin ' rest life,joy
reputation,Don’t Blame Me,4,My name is whatever you decide,23,name whatever decide,fear
reputation,Don’t Blame Me,4,And I'm just gonna call you mine,24,'m gon na call mine,sadness
reputation,Don’t Blame Me,4,"I'm insane, but I'm your baby (Your baby)",25,"'m insane , 'm baby ( baby )",sadness
reputation,Don’t Blame Me,4,Echoes of your name inside my mind,26,echo name inside mind,joy
reputation,Don’t Blame Me,4,Halo hiding my obsession,27,halo hiding obsession,love
reputation,Don’t Blame Me,4,"I once was poison ivy, but now I'm your daisy",28,"poison ivy , 'm daisy",anger
reputation,Don’t Blame Me,4,"And baby, for you, I would fall from grace",29,"baby , , would fall grace",anger
reputation,Don’t Blame Me,4,Just to touch your face,30,touch face,joy
reputation,Don’t Blame Me,4,"If you walk away, I'd beg you on my knees to stay",31,"walk away , 'd beg knee stay",sadness
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",32,"n't blame , love made crazy",love
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",33,"n't , ai n't doin ' right",anger
reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",34,"lord , save , drug baby",love
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,35,'ll usin ' rest life,sadness
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",36,"n't blame , love made crazy",sadness
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right",37,"n't , ai n't doin ' right",love
reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",38,"oh , lord , save , drug baby",joy
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,39,'ll usin ' rest life,joy
reputation,Don’t Blame Me,4,"I get so high, oh!",40,"get high , oh !",fear
reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",41,"every time 're , every time 're lovin '",fear
reputation,Don’t Blame Me,4,You're lovin' me,42,'re lovin ',fear
reputation,Don’t Blame Me,4,"Trip of my life, oh!",43,"trip life , oh !",joy
reputation,Don’t Blame Me,4,"Every time you're, every time you're touchin' me",44,"every time 're , every time 're touchin '",joy
reputation,Don’t Blame Me,4,You're touchin' me,45,'re touchin ',joy
reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",46,"every time 're , every time 're lovin '",fear
reputation,Don’t Blame Me,4,"Oh, Lord, save me",47,"oh , lord , save",sadness
reputation,Don’t Blame Me,4,My drug is my baby,48,drug baby,fear
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,49,'ll usin ' rest life,fear
reputation,Don’t Blame Me,4,"(Usin' for the rest of my life, oh-whoah-oh-oh)",50,"( usin ' rest life , oh-whoah-oh-oh )",anger
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy",51,"n't blame , love made crazy",fear
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right (Doin' it right, no)",52,"n't , ai n't doin ' right ( doin ' right , )",fear
reputation,Don’t Blame Me,4,"Lord, save me, my drug is my baby",53,"lord , save , drug baby",love
reputation,Don’t Blame Me,4,"I'll be usin' for the rest of my life, oh-oh",54,"'ll usin ' rest life , oh-oh",love
reputation,Don’t Blame Me,4,"Don't blame me, love made me crazy (Oh-oh-oh)",55,"n't blame , love made crazy ( oh-oh-oh )",fear
reputation,Don’t Blame Me,4,"If it doesn't, you ain't doin' it right (You ain't doin' it right)",56,"n't , ai n't doin ' right ( ai n't doin ' right )",joy
reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",57,"oh , lord , save , drug baby",sadness
reputation,Don’t Blame Me,4,"I'll be usin' for the rest of my life (I'll be usin', I'll be usin')",58,"'ll usin ' rest life ( 'll usin ' , 'll usin ' )",love
reputation,Don’t Blame Me,4,"I get so high, oh!",59,"get high , oh !",sadness
reputation,Don’t Blame Me,4,"Every time you're, every time you're lovin' me",60,"every time 're , every time 're lovin '",fear
reputation,Don’t Blame Me,4,You're lovin' me,61,'re lovin ',anger
reputation,Don’t Blame Me,4,"Oh, Lord, save me, my drug is my baby",62,"oh , lord , save , drug baby",sadness
reputation,Don’t Blame Me,4,I'll be usin' for the rest of my life,63,'ll usin ' rest life,joy
reputation,Delicate,5,This ain't for the best,1,ai n't best,fear
reputation,Delicate,5,"My reputation's never been worse, so",2,"reputation 's never worse ,",love
reputation,Delicate,5,You must like me for me...,3,must like ...,fear
reputation,Delicate,5,We can't make,4,ca n't make,sadness
reputation,Delicate,5,"Any promises now, can we, babe?",5,"promise , , babe ?",anger
reputation,Delicate,5,But you can make me a drink,6,make drink,sadness
reputation,Delicate,5,"Dive bar on the East Side, where you at?",7,"dive bar east side , ?",anger
reputation,Delicate,5,Phone lights up my nightstand in the black,8,phone light nightstand black,anger
reputation,Delicate,5,"Come here, you can meet me in the back",9,"come , meet back",sadness
reputation,Delicate,5,"Dark jeans and your Nikes, look at you",10,"dark jean nike , look",anger
reputation,Delicate,5,"Oh damn, never seen that color blue",11,"oh damn , never seen color blue",love
reputation,Delicate,5,Just think of the fun things we could do,12,think fun thing could,anger
reputation,Delicate,5,('Cause I like you),13,( 'cause like ),joy
reputation,Delicate,5,This ain't for the best,14,ai n't best,sadness
reputation,Delicate,5,"My reputation's never been worse, so",15,"reputation 's never worse ,",love
reputation,Delicate,5,You must like me for me...,16,must like ...,joy
reputation,Delicate,5,"(Yeah, I want you)",17,"( yeah , want )",fear
reputation,Delicate,5,We can't make,18,ca n't make,fear
reputation,Delicate,5,"Any promises now, can we, babe?",19,"promise , , babe ?",fear
reputation,Delicate,5,But you can make me a drink,20,make drink,love
reputation,Delicate,5,Is it cool that I said all that?,21,cool said ?,joy
reputation,Delicate,5,Is it chill that you're in my head?,22,chill 're head ?,love
reputation,Delicate,5,'Cause I know that it's delicate (Delicate),23,'cause know 's delicate ( delicate ),anger
reputation,Delicate,5,Is it cool that I said all that?,24,cool said ?,fear
reputation,Delicate,5,Is it too soon to do this yet?,25,soon yet ?,fear
reputation,Delicate,5,'Cause I know that it's delicate,26,'cause know 's delicate,fear
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,27,n't ? n't ? n't ?,fear
reputation,Delicate,5,Isn't it?,28,n't ?,fear
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,29,n't ? n't ? n't ?,love
reputation,Delicate,5,Isn't it... delicate?,30,n't ... delicate ?,fear
reputation,Delicate,5,"Third floor on the West Side, me and you",31,"third floor west side ,",love
reputation,Delicate,5,"Handsome, you're a mansion with a view",32,"handsome , 're mansion view",anger
reputation,Delicate,5,Do the girls back home touch you like I do?,33,girl back home touch like ?,anger
reputation,Delicate,5,"Long night, with your hands up in my hair",34,"long night , hand hair",sadness
reputation,Delicate,5,Echoes of your footsteps on the stairs,35,echo footstep stair,fear
reputation,Delicate,5,"Stay here, honey, I don't wanna share",36,"stay , honey , n't wan na share",sadness
reputation,Delicate,5,('Cause I like you),37,( 'cause like ),anger
reputation,Delicate,5,This ain't for the best,38,ai n't best,anger
reputation,Delicate,5,"My reputation's never been worse, so",39,"reputation 's never worse ,",fear
reputation,Delicate,5,You must like me for me…,40,must like me…,love
reputation,Delicate,5,"(Yeah, I want you)",41,"( yeah , want )",fear
reputation,Delicate,5,We can't make,42,ca n't make,joy
reputation,Delicate,5,"Any promises now, can we, babe?",43,"promise , , babe ?",sadness
reputation,Delicate,5,But you can make me a drink,44,make drink,joy
reputation,Delicate,5,Is it cool that I said all that?,45,cool said ?,fear
reputation,Delicate,5,Is it chill that you're in my head?,46,chill 're head ?,anger
reputation,Delicate,5,'Cause I know that it's delicate (Delicate),47,'cause know 's delicate ( delicate ),joy
reputation,Delicate,5,Is it cool that I said all that?,48,cool said ?,anger
reputation,Delicate,5,Is it too soon to do this yet?,49,soon yet ?,joy
reputation,Delicate,5,'Cause I know that it's delicate,50,'cause know 's delicate,love
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,51,n't ? n't ? n't ?,fear
reputation,Delicate,5,Isn't it?,52,n't ?,sadness
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,53,n't ? n't ? n't ?,joy
reputation,Delicate,5,Isn't it delicate?,54,n't delicate ?,sadness
reputation,Delicate,5,Sometimes I wonder when you sleep,55,sometimes wonder sleep,fear
reputation,Delicate,5,Are you ever dreaming of me?,56,ever dreaming ?,anger
reputation,Delicate,5,Sometimes when I look into your eyes,57,sometimes look eye,anger
reputation,Delicate,5,"I pretend you're mine, all the damn time",58,"pretend 're mine , damn time",joy
reputation,Delicate,5,'Cause I like you,59,'cause like,sadness
reputation,Delicate,5,Is it cool that I said all that?,60,cool said ?,love
reputation,Delicate,5,Is it chill that you're in my head?,61,chill 're head ?,sadness
reputation,Delicate,5,'Cause I know that it's delicate (Delicate),62,'cause know 's delicate ( delicate ),anger
reputation,Delicate,5,"(Yeah, I want you)",63,"( yeah , want )",sadness
reputation,Delicate,5,Is it cool that I said all that?,64,cool said ?,joy
reputation,Delicate,5,Is it too soon to do this yet?,65,soon yet ?,joy
reputation,Delicate,5,'Cause I know that it's delicate (Delicate),66,'cause know 's delicate ( delicate ),fear
reputation,Delicate,5,('Cause I like you),67,( 'cause like ),anger
reputation,Delicate,5,Is it cool that I said all that?,68,cool said ?,anger
reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,69,n't ? n't ? n't ? n't ?,joy
reputation,Delicate,5,Is it chill that you're in my head?,70,chill 're head ?,sadness
reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,71,n't ? n't ? n't ? n't ?,sadness
reputation,Delicate,5,'Cause I know that it's delicate,72,'cause know 's delicate,sadness
reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,73,n't ? n't ? n't ? n't ?,joy
reputation,Delicate,5,"(Yeah, I want you)",74,"( yeah , want )",joy
reputation,Delicate,5,Is it cool that I said all that?,75,cool said ?,anger
reputation,Delicate,5,Isn't it? Isn't it? Isn't it? Isn't it?,76,n't ? n't ? n't ? n't ?,joy
reputation,Delicate,5,Is it too soon to do this yet?,77,soon yet ?,fear
reputation,Delicate,5,Isn't it? Isn't it? Isn't it?,78,n't ? n't ? n't ?,joy
reputation,Delicate,5,'Cause I know that it's delicate,79,'cause know 's delicate,fear
reputation,Delicate,5,Isn't it delicate?,80,n't delicate ?,sadness
reputation,Look What You Made Me Do,6,I don't like your little games,1,n't like little game,fear
reputation,Look What You Made Me Do,6,Don't like your tilted stage,2,n't like tilted stage,anger
reputation,Look What You Made Me Do,6,The role you made me play,3,role made play,sadness
reputation,Look What You Made Me Do,6,"Of the fool, no, I don't like you",4,"fool , , n't like",fear
reputation,Look What You Made Me Do,6,I don't like your perfect crime,5,n't like perfect crime,fear
reputation,Look What You Made Me Do,6,How you laugh when you lie,6,laugh lie,anger
reputation,Look What You Made Me Do,6,You said the gun was mine,7,said gun mine,sadness
reputation,Look What You Made Me Do,6,"Isn't cool, no, I don't like you (Oh)",8,"n't cool , , n't like ( oh )",love
reputation,Look What You Made Me Do,6,"But I got smarter, I got harder in the nick of time",9,"got smarter , got harder nick time",sadness
reputation,Look What You Made Me Do,6,"Honey, I rose up from the dead, I do it all the time",10,"honey , rose dead , time",anger
reputation,Look What You Made Me Do,6,"I've got a list of names and yours is in red, underlined",11,"'ve got list name red , underlined",sadness
reputation,Look What You Made Me Do,6,"I check it once, then I check it twice, oh!",12,"check , check twice , oh !",anger
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",13,"ooh , look made",joy
reputation,Look What You Made Me Do,6,Look what you made me do,14,look made,fear
reputation,Look What You Made Me Do,6,Look what you just made me do,15,look made,fear
reputation,Look What You Made Me Do,6,Look what you just made me—,16,look made me—,joy
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",17,"ooh , look made",joy
reputation,Look What You Made Me Do,6,Look what you made me do,18,look made,fear
reputation,Look What You Made Me Do,6,Look what you just made me do,19,look made,sadness
reputation,Look What You Made Me Do,6,Look what you just made me do,20,look made,sadness
reputation,Look What You Made Me Do,6,I don't like your kingdom keys,21,n't like kingdom key,sadness
reputation,Look What You Made Me Do,6,They once belonged to me,22,belonged,love
reputation,Look What You Made Me Do,6,You asked me for a place to sleep,23,asked place sleep,love
reputation,Look What You Made Me Do,6,Locked me out and threw a feast (What?),24,locked threw feast ( ? ),sadness
reputation,Look What You Made Me Do,6,"The world moves on, another day, another drama, drama",25,"world move , another day , another drama , drama",joy
reputation,Look What You Made Me Do,6,"But not for me, not for me, all I think about is karma",26,", , think karma",sadness
reputation,Look What You Made Me Do,6,"And then the world moves on, but one thing's for sure",27,"world move , one thing 's sure",love
reputation,Look What You Made Me Do,6,"Maybe I got mine, but you'll all get yours",28,"maybe got mine , 'll get",joy
reputation,Look What You Made Me Do,6,"But I got smarter, I got harder in the nick of time",29,"got smarter , got harder nick time",anger
reputation,Look What You Made Me Do,6,"Honey, I rose up from the dead, I do it all the time",30,"honey , rose dead , time",love
reputation,Look What You Made Me Do,6,"I've got a list of names and yours is in red, underlined",31,"'ve got list name red , underlined",fear
reputation,Look What You Made Me Do,6,"I check it once, then I check it twice, oh!",32,"check , check twice , oh !",fear
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",33,"ooh , look made",joy
reputation,Look What You Made Me Do,6,Look what you made me do,34,look made,anger
reputation,Look What You Made Me Do,6,Look what you just made me do,35,look made,love
reputation,Look What You Made Me Do,6,Look what you just made me—,36,look made me—,joy
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",37,"ooh , look made",joy
reputation,Look What You Made Me Do,6,Look what you made me do,38,look made,anger
reputation,Look What You Made Me Do,6,Look what you just made me do,39,look made,anger
reputation,Look What You Made Me Do,6,Look what you just made me do,40,look made,joy
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,41,n't trust nobody nobody trust,joy
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,42,'ll actress starring bad dream,anger
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,43,n't trust nobody nobody trust,joy
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,44,'ll actress starring bad dream,anger
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,45,n't trust nobody nobody trust,fear
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,46,'ll actress starring bad dream,joy
reputation,Look What You Made Me Do,6,I don't trust nobody and nobody trusts me,47,n't trust nobody nobody trust,sadness
reputation,Look What You Made Me Do,6,I'll be the actress starring in your bad dreams,48,'ll actress starring bad dream,joy
reputation,Look What You Made Me Do,6,"(Ooh, look what you made me do",49,"( ooh , look made",fear
reputation,Look What You Made Me Do,6,Look what you made me do,50,look made,fear
reputation,Look What You Made Me Do,6,Look what you just made me do,51,look made,love
reputation,Look What You Made Me Do,6,Look what you just made me—,52,look made me—,fear
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",53,"ooh , look made",love
reputation,Look What You Made Me Do,6,Look what you made me do,54,look made,fear
reputation,Look What You Made Me Do,6,Look what you just made me—),55,look made me— ),joy
reputation,Look What You Made Me Do,6,"""I'm sorry, the old Taylor can't come to the phone right now",56,"`` 'm sorry , old taylor ca n't come phone right",anger
reputation,Look What You Made Me Do,6,"""Why? Oh, 'cause she's dead!"" (Oh)",57,"`` ? oh , 'cause 's dead ! '' ( oh )",fear
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",58,"ooh , look made",joy
reputation,Look What You Made Me Do,6,Look what you made me do,59,look made,love
reputation,Look What You Made Me Do,6,Look what you just made me do,60,look made,love
reputation,Look What You Made Me Do,6,Look what you just made me—,61,look made me—,fear
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",62,"ooh , look made",love
reputation,Look What You Made Me Do,6,Look what you made me do,63,look made,love
reputation,Look What You Made Me Do,6,Look what you just made me do,64,look made,sadness
reputation,Look What You Made Me Do,6,Look what you just made me do,65,look made,joy
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",66,"ooh , look made",joy
reputation,Look What You Made Me Do,6,Look what you made me do,67,look made,love
reputation,Look What You Made Me Do,6,Look what you just made me do,68,look made,fear
reputation,Look What You Made Me Do,6,Look what you just made me—,69,look made me—,anger
reputation,Look What You Made Me Do,6,"Ooh, look what you made me do",70,"ooh , look made",joy
reputation,Look What You Made Me Do,6,Look what you made me do,71,look made,anger
reputation,Look What You Made Me Do,6,Look what you just made me do,72,look made,sadness
reputation,Look What You Made Me Do,6,Look what you just made me do,73,look made,sadness
reputation,So It Goes...,7,See you in the dark,1,see dark,love
reputation,So It Goes...,7,"All eyes on you, my magician",2,"eye , magician",sadness
reputation,So It Goes...,7,All eyes on us,3,eye u,anger
reputation,So It Goes...,7,"You make everyone disappear, and",4,"make everyone disappear ,",love
reputation,So It Goes...,7,Cut me into pieces,5,cut piece,sadness
reputation,So It Goes...,7,"Gold cage, hostage to my feelings",6,"gold cage , hostage feeling",anger
reputation,So It Goes...,7,Back against the wall,7,back wall,love
reputation,So It Goes...,7,"Trippin', trip-trippin' when you're gone",8,"trippin ' , trip-trippin ' 're gone",anger
reputation,So It Goes...,7,'Cause we break down a little,9,'cause break little,sadness
reputation,So It Goes...,7,"But when you get me alone, it's so simple",10,"get alone , 's simple",fear
reputation,So It Goes...,7,"'Cause baby, I know what you know",11,"'cause baby , know know",fear
reputation,So It Goes...,7,We can feel it,12,feel,anger
reputation,So It Goes...,7,And all the pieces fall right into place,13,piece fall right place,joy
reputation,So It Goes...,7,Getting caught up in a moment,14,getting caught moment,love
reputation,So It Goes...,7,Lipstick on your face,15,lipstick face,love
reputation,So It Goes...,7,So it goes…,16,goes…,anger
reputation,So It Goes...,7,I'm yours to keep,17,'m keep,joy
reputation,So It Goes...,7,And I'm yours to lose,18,'m lose,joy
reputation,So It Goes...,7,"You know I'm not a bad girl, but I",19,"know 'm bad girl ,",love
reputation,So It Goes...,7,Do bad things with you,20,bad thing,fear
reputation,So It Goes...,7,So it goes…,21,goes…,love
reputation,So It Goes...,7,Met you in a bar,22,met bar,fear
reputation,So It Goes...,7,"All eyes on me, your illusionist",23,"eye , illusionist",love
reputation,So It Goes...,7,All eyes on us,24,eye u,love
reputation,So It Goes...,7,I make all your gray days clear,25,make gray day clear,fear
reputation,So It Goes...,7,And wear you like a necklace,26,wear like necklace,joy
reputation,So It Goes...,7,"I'm so chill, but you make me jealous",27,"'m chill , make jealous",joy
reputation,So It Goes...,7,But I got your heart,28,got heart,love
reputation,So It Goes...,7,"Skippin', skip-skippin' when I'm gone",29,"skippin ' , skip-skippin ' 'm gone",joy
reputation,So It Goes...,7,'Cause we break down a little,30,'cause break little,love
reputation,So It Goes...,7,"But when I get you alone, it's so simple",31,"get alone , 's simple",love
reputation,So It Goes...,7,"'Cause baby, I know what you know",32,"'cause baby , know know",anger
reputation,So It Goes...,7,We can feel it,33,feel,sadness
reputation,So It Goes...,7,And all the pieces fall right into place,34,piece fall right place,sadness
reputation,So It Goes...,7,Getting caught up in a moment,35,getting caught moment,sadness
reputation,So It Goes...,7,Lipstick on your face,36,lipstick face,anger
reputation,So It Goes...,7,So it goes…,37,goes…,sadness
reputation,So It Goes...,7,I'm yours to keep,38,'m keep,sadness
reputation,So It Goes...,7,And I'm yours to lose,39,'m lose,love
reputation,So It Goes...,7,"You know I'm not a bad girl, but I",40,"know 'm bad girl ,",love
reputation,So It Goes...,7,Do bad things with you,41,bad thing,love
reputation,So It Goes...,7,So it goes…,42,goes…,fear
reputation,So It Goes...,7,"Come here, dressed in black now",43,"come , dressed black",anger
reputation,So It Goes...,7,"So, so, so it goes",44,", , go",love
reputation,So It Goes...,7,Scratches down your back now,45,scratch back,love
reputation,So It Goes...,7,"So, so, so it goes",46,", , go",joy
reputation,So It Goes...,7,You did a number on me,47,number,love
reputation,So It Goes...,7,"But, honestly, baby, who's counting?",48,", honestly , baby , 's counting ?",anger
reputation,So It Goes...,7,I did a number on you,49,number,fear
reputation,So It Goes...,7,"But, honestly, baby, who's counting?",50,", honestly , baby , 's counting ?",anger
reputation,So It Goes...,7,You did a number on me,51,number,sadness
reputation,So It Goes...,7,"But, honestly, baby, who's counting?",52,", honestly , baby , 's counting ?",love
reputation,So It Goes...,7,"Who's counting? (One, two, three)",53,"'s counting ? ( one , two , three )",sadness
reputation,So It Goes...,7,And all the pieces fall right into place (Pieces fall),54,piece fall right place ( piece fall ),sadness
reputation,So It Goes...,7,"Getting caught up in a moment (Caught up, caught up)",55,"getting caught moment ( caught , caught )",anger
reputation,So It Goes...,7,Lipstick on your face,56,lipstick face,sadness
reputation,So It Goes...,7,So it goes…,57,goes…,love
reputation,So It Goes...,7,I'm yours to keep (Oh),58,'m keep ( oh ),love
reputation,So It Goes...,7,And I'm yours to lose (Baby),59,'m lose ( baby ),sadness
reputation,So It Goes...,7,"You know I'm not a bad girl, but I",60,"know 'm bad girl ,",anger
reputation,So It Goes...,7,I do bad things with you,61,bad thing,sadness
reputation,So It Goes...,7,So it goes…,62,goes…,joy
reputation,So It Goes...,7,"Come here, dressed in black now",63,"come , dressed black",love
reputation,So It Goes...,7,"So, so, so it goes",64,", , go",sadness
reputation,So It Goes...,7,Scratches down your back now,65,scratch back,sadness
reputation,So It Goes...,7,"So, so, so it goes",66,", , go",fear
reputation,So It Goes...,7,"Come here, dressed in black now",67,"come , dressed black",fear
reputation,So It Goes...,7,"So, so, so it goes",68,", , go",love
reputation,So It Goes...,7,Scratches down your back now,69,scratch back,love
reputation,So It Goes...,7,"So, so, so it goes",70,", , go",love
reputation,Gorgeous,8,Gorgeous,1,gorgeous,sadness
reputation,Gorgeous,8,You should take it as a compliment,2,take compliment,love
reputation,Gorgeous,8,That I got drunk and made fun of the way you talk,3,got drunk made fun way talk,sadness
reputation,Gorgeous,8,You should think about the consequence,4,think consequence,joy
reputation,Gorgeous,8,Of your magnetic field being a little too strong,5,magnetic field little strong,fear
reputation,Gorgeous,8,"And I got a boyfriend, he's older than us",6,"got boyfriend , 's older u",joy
reputation,Gorgeous,8,He's in the club doin' I don't know what,7,'s club doin ' n't know,sadness
reputation,Gorgeous,8,"You're so cool, it makes me hate you so much",8,"'re cool , make hate much",anger
reputation,Gorgeous,8,(I hate you so much),9,( hate much ),love
reputation,Gorgeous,8,"Whisky on ice, Sunset and Vine",10,"whisky ice , sunset vine",love
reputation,Gorgeous,8,You've ruined my life by not being mine,11,'ve ruined life mine,love
reputation,Gorgeous,8,You're so gorgeous,12,'re gorgeous,joy
reputation,Gorgeous,8,I can't say anything to your face,13,ca n't say anything face,sadness
reputation,Gorgeous,8,'Cause look at your face (Gorgeous),14,'cause look face ( gorgeous ),fear
reputation,Gorgeous,8,And I'm so furious,15,'m furious,fear
reputation,Gorgeous,8,At you for making me feel this way,16,making feel way,anger
reputation,Gorgeous,8,But what can I say?,17,say ?,love
reputation,Gorgeous,8,You're gorgeous,18,'re gorgeous,fear
reputation,Gorgeous,8,You should take it as a compliment,19,take compliment,anger
reputation,Gorgeous,8,"That I'm talking to everyone here but you (But you, but you)",20,"'m talking everyone ( , )",anger
reputation,Gorgeous,8,And you should think about the consequence,21,think consequence,joy
reputation,Gorgeous,8,"Of you touching my hand in a darkened room (Dark room, dark room)",22,"touching hand darkened room ( dark room , dark room )",joy
reputation,Gorgeous,8,"If you've got a girlfriend, I'm jealous of her",23,"'ve got girlfriend , 'm jealous",anger
reputation,Gorgeous,8,But if you're single that's honestly worse,24,'re single 's honestly worse,joy
reputation,Gorgeous,8,"'Cause you're so gorgeous it actually hurts (Honey, it hurts)",25,"'cause 're gorgeous actually hurt ( honey , hurt )",sadness
reputation,Gorgeous,8,Ocean blue eyes looking in mine,26,ocean blue eye looking mine,anger
reputation,Gorgeous,8,I feel like I might sink and drown and die,27,feel like might sink drown die,fear
reputation,Gorgeous,8,You're so gorgeous,28,'re gorgeous,anger
reputation,Gorgeous,8,I can't say anything to your face (To your face),29,ca n't say anything face ( face ),sadness
reputation,Gorgeous,8,"'Cause look at your face (Look at your face, gorgeous)",30,"'cause look face ( look face , gorgeous )",joy
reputation,Gorgeous,8,And I'm so furious,31,'m furious,anger
reputation,Gorgeous,8,At you for making me feel this way (Feel this way),32,making feel way ( feel way ),joy
reputation,Gorgeous,8,But what can I say?,33,say ?,love
reputation,Gorgeous,8,You're gorgeous,34,'re gorgeous,love
reputation,Gorgeous,8,You make me so happy it turns back to sad,35,make happy turn back sad,sadness
reputation,Gorgeous,8,There's nothing I hate more than what I can't have,36,'s nothing hate ca n't,sadness
